Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 03014009-Alacant - Rabassa
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	PM2.5	PM1	O3	SO2	CO	NO	NO2	PM10	NOx
		m/s	grados	°C	% H.R.	mb	W/m²	l/m²	µg/m³	µg/m³	µg/m³	µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	µg/m³
10/06/2018	15	2,7	149	23,7	70	998	785	0	4	3	99	3	0,1	2	7	7	10
10/06/2018	16	2,4	142	23,7	70	998	616	0	3	3	99	3	0,1	2	7	6	10
10/06/2018	17	2,4	149	23,4	73	998	455	0	4	3	99	4	0,1	2	6	7	10
10/06/2018	18	2,2	171	22,9	75	998	264	0	4	3	99	4	0,1	2	8	8	11
10/06/2018	19	1,4	163	22,9	71	998	93	0	4	3	97	4	0,1	2	8	8	12
10/06/2018	20	0,8	204	22,6	68	998	6	0	4	3	93	3	0,1	2	10	10	13
10/06/2018	21	0,8	242	22,1	72	999	2	0	5	4	79	3	0,2	2	11	13	14
10/06/2018	22	1,1	320	21,2	74	999	1	0	6	5	55	3	0,2	2	20	21	23
10/06/2018	23	1,2	320	20,7	77	999	1	0	5	4	51	3	0,1	2	16	13	19
11/06/2018	00	1,7	341	20	80	999	1	0	5	4	46	3	0,1	3	17	10	20
11/06/2018	01	2,2	330	19,4	79	999	1	0	4	3	43	3	0,1	2	12	6	16
11/06/2018	02	3	304	21,6	56	998	1	0	3	2	59	3	0,1	2	8	24	12
11/06/2018	03	2,7	316	21,7	53	998	1	0	4	2	63	3	0,1	2	7	35	10
11/06/2018	04	3,3	320	20,8	57	998	1	0	2	1	59	3	0,1	2	8	7	12
11/06/2018	05	3,2	318	21	56	999	8	0	2	2	56	3	0,1	3	12	7	16
11/06/2018	06	2,6	313	22,8	50	999	114	0	2	1	56	3	0,1	3	16	8	21
11/06/2018	07	1,4	315	24,1	46	1000	186	0	2	1	56	3	0,1	5	23	10	31
11/06/2018	08	1,8	317	25,9	40	1000	505	0	1	1	68	3	0,1	4	12	9	18
11/06/2018	09	4,2	294	26,5	37	1000	544	0	1	1	76	3	0,1	3	6	8	11
11/06/2018	10	4,3	275	26,9	35	1000	765	0	1	1	80	3	0,1	2	5	6	9
11/06/2018	11	4,2	278	27,8	34	1000	942	0	1	1	82	3	0,1	2	4	5	8
11/06/2018	12	3,4	268	28,7	33	1000	982	0	1	1	85	3	0,1	2	4	7	7
11/06/2018	13	3,5	186	27,2	46	1000	692	0	2	1	93	3	0,1	2	6	14	10
11/06/2018	14	4,9	168	26,1	50	999	870	0	2	2	103	3	0,1	3	8	11	13
11/06/2018	15	5,3	172	26,3	49	999	815	0	2	2	105	3	0,1	2	7	6	10
11/06/2018	16	4	170	25,7	52	999	592	0	3	2	97	4	0,1	2	7	7	10
11/06/2018	17	4,7	209	25,4	46	999	213	0	2	2	96	4	0,1	2	6	5	10
11/06/2018	18	3	207	24,7	47	1000	167	0	2	2	96	4	0,1	2	5	4	9
11/06/2018	19	1,4	197	24,4	48	1000	77	0	2	2	95	4	0,1	3	5	5	9
11/06/2018	20	1,1	135	22,3	71	1000	6	0	5	4	92	4	0,1	2	12	12	16
11/06/2018	21	0,9	136	21,4	80	1001	1	0	7	5	92	4	0,1	2	13	15	16
11/06/2018	22	0,7	160	21,1	86	1001	1	0	8	5	91	4	0,1	2	10	22	14
11/06/2018	23	1,3	314	20,5	86	1001	1	0	7	5	63	4	0,1	2	15	12	19
12/06/2018	00	1,5	330	20,1	76	1001	1	0	4	3	47	3	0,1	2	17	9	21
12/06/2018	01	1,7	337	20,9	58	1000	1	0	2	2	56	3	0,1	2	13	8	17
12/06/2018	02	1,7	326	21,8	46	1000	1	0	1	1	74	3	0,1	2	7	4	10
12/06/2018	03	3,6	335	22,1	46	1000	1	0	1	1	76	4	0,1	2	6	4	9
12/06/2018	04	3,9	331	21,8	49	1000	1	0	1	1	75	3	0,1	2	7	5	10
12/06/2018	05	2,1	327	20,6	54	1000	5	0	2	2	56	3	0,1	2	15	7	19
12/06/2018	06	1,9	333	21,9	51	1001	123	0	2	2	57	4	0,1	3	21	8	26
12/06/2018	07	1,1	319	24,6	43	1001	280	0	2	1	58	4	0,2	3	14	11	18
12/06/2018	08	0,9	345	26	38	1001	585	0	1	1	73	4	0,4	3	11	8	15
12/06/2018	09	2,3	292	26,9	36	1001	728	0	1	1	77	5	0,2	2	7	6	11
12/06/2018	10	4,9	286	27,5	33	1001	839	0	1	1	81	5	0,2	2	5	5	8
12/06/2018	11	4,4	252	28	32	1001	952	0	1	1	87	4	0,1	2	4	6	7
12/06/2018	12	4,5	281	29,2	29	1001	1014	0	1	1	89	5	0,1	2	4	5	6
12/06/2018	13	3,9	268	29,7	28	1001	901	0	1	1	93	6	0,1	2	4	5	6
12/06/2018	14	3,4	214	29	37	1000	843	0	2	2	100	5	0,1	2	5	9	7
12/06/2018	15	6,9	190	27,5	41	1000	561	0	3	2	102	5	0,2	2	6	12	8
12/06/2018	16	6,9	198	26,8	42	1000	470	0	3	2	102	4	0,2	2	6	13	9
12/06/2018	17	5,9	198	26,4	46	1000	301	0	3	2	100	3	0,2	2	7	14	10
12/06/2018	18	4,2	208	25,8	49	1000	187	0	3	2	103	3	0,2	2	7	13	10
12/06/2018	19	1,6	187	25,5	48	1000	71	0	3	2	100	4	0,2	2	9	15	11
12/06/2018	20	0,9	67	24,4	56	1001	6	0	4	3	79	5	0,2	2	22	19	24
12/06/2018	21	0,8	37	23,5	62	1002	0	0	4	3	74	5	0,1	1	27	18	29
12/06/2018	22	1	14	23,7	58	1002	0	0	4	2	76	4	0,1	1	18	14	20
12/06/2018	23	1,2	309	23,5	57	1002	0	0	4	2	58	4	0,1	2	21	16	23
13/06/2018	00	2,5	324	23,5	52	1002	0	0	2	1	73	4	0,1	1	14	6	16
13/06/2018	01	1,6	320	23,5	51	1002	0	0	2	1	71	3	0,1	1	9	4	11
13/06/2018	02	0,9	340	23,6	49	1002	0	0	1	1	73	3	0,1	2	6	3	8
13/06/2018	03	1,2	337	22,4	52	1002	0	0	1	1	68	3	0,1	1	6	3	8
13/06/2018	04	2,6	337	22	51	1002	0	0	1	1	64	4	0,1	1	10	3	12
13/06/2018	05	2,2	331	20,1	58	1002	8	0	2	2	44	4	0,1	2	19	8	21
13/06/2018	06	3,4	327	22,2	51	1002	121	0	3	2	48	4	0,1	3	29	8	34
13/06/2018	07	2,7	314	25,7	40	1003	325	0	2	1	68	3	0,1	3	15	8	21
13/06/2018	08	3,4	287	26,7	35	1003	519	0	2	1	82	3	0,1	2	7	13	10
13/06/2018	09	2,8	271	27,8	30	1002	699	0	1	1	90	3	0,1	2	5	10	7
13/06/2018	10	3,7	304	29,3	26	1002	835	0	1	1	95	3	0,1	2	4	6	6
13/06/2018	11	3,7	110	26,3	53	1003	940	0	3	2	101	3	0,1	2	8	9	12
13/06/2018	12	5,2	124	23,9	64	1003	982	0	3	2	111	3	0,1	2	7	7	10
13/06/2018	13	3	125	24,1	62	1003	983	0	3	2	117	3	0,1	2	5	6	8
13/06/2018	14	3	122	24	64	1003	911	0	3	2	116	3	0,1	2	4	6	6
13/06/2018	15	2,8	136	23,9	67	1002	768	0	3	3	112	3	0,1	1	4	6	6
13/06/2018	16	3,3	142	23,3	71	1002	627	0	4	3	112	4	0,1	1	4	7	6
13/06/2018	17	2,7	151	23,1	70	1002	452	0	4	3	111	4	0,1	2	3	7	6
13/06/2018	18	1,9	135	22,8	69	1002	273	0	4	3	109	4	0,1	2	4	8	6
13/06/2018	19	1,2	134	22,4	70	1002	100	0	4	3	108	4	0,1	2	5	9	8
13/06/2018	20	1	131	21,7	72	1002	6	0	5	4	107	5	0,1	1	6	10	9
13/06/2018	21	0,9	200	21,5	73	1003	0	0	5	4	103	5	0,1	2	6	11	9
13/06/2018	22	0,8	245	21,2	75	1003	0	0	6	5	95	6	0,1	1	8	13	10
13/06/2018	23	0,6	355	20,7	77	1003	0	0	6	5	70	6	0,1	1	15	12	17
14/06/2018	00	0,3	28	20,4	76	1003	0	0	5	4	65	7	0,1	2	18	13	21
14/06/2018	01	1,1	335	19,1	82	1002	0	0	5	4	47	7	0,1	2	15	12	17
14/06/2018	02	1,4	325	18,1	86	1002	0	0	6	4	37	7	0,1	1	12	8	14
14/06/2018	03	1	314	17,9	88	1002	0	0	6	5	39	7	0,1	2	9	9	12
14/06/2018	04	1,2	333	17,7	88	1002	0	0	6	5	27	7	0,1	1	18	9	20
14/06/2018	05	1,8	338	17	88	1002	6	0	6	5	21	7	0,1	2	23	8	25
14/06/2018	06	2	338	19,1	75	1002	110	0	5	3	30	7	0,1	4	31	15	37
14/06/2018	07	1,2	349	23,1	56	1002	282	0	3	2	49	7	0,1	6	30	19	40
14/06/2018	08	0,7	103	25,5	44	1002	503	0	2	1	83	7	0,1	4	14	10	20
14/06/2018	09	1,9	127	25,2	46	1002	689	0	2	2	92	6	0,1	4	15	9	20
14/06/2018	10	3	128	24,9	48	1002	826	0	3	2	104	7	0,1	2	9	8	12
14/06/2018	11	4	118	24,4	55	1003	941	0	3	2	111	6	0,1	2	7	7	11
14/06/2018	12	3,3	115	25	55	1003	987	0	3	2	111	6	0,1	2	7	7	10
14/06/2018	13	3,7	126	24,8	58	1002	985	0	3	2	111	6	0,1	2	6	6	9
14/06/2018	14	3,7	129	25,1	54	1002	909	0	2	2	112	6	0,1	2	5	7	7
14/06/2018	15	4,2	128	24,8	55	1002	813	0	2	2	112	6	0,1	2	5	6	7
14/06/2018	16	3,6	120	24,6	57	1002	654	0	2	2	115	4	0,1	2	5	5	7
14/06/2018	17	3	132	24,2	58	1002	474	0	2	2	114	4	0,1	2	4	5	6
14/06/2018	18	2,4	130	23,5	65	1002	276	0	3	2	112	4	0,1	2	4	6	6
14/06/2018	19	1,3	130	22,9	70	1003	98	0	3	2	108	3	0,1	2	5	7	8
14/06/2018	20	0,9	58	22,4	73	1003	4	0	4	3	102	3	0,1	2	9	9	11
14/06/2018	21	0,6	65	21,8	78	1003	0	0	4	3	98	4	0,1	1	9	10	11
14/06/2018	22	0,5	103	21,6	79	1004	0	0	4	3	89	3	0,1	2	12	10	13
14/06/2018	23	1	279	20,9	85	1004	0	0	4	3	70	3	0,1	1	19	8	21
15/06/2018	00	1,1	311	20,1	86	1004	0	0	5	4	58	3	0,1	2	15	7	18
15/06/2018	01	1,1	322	18,8	85	1003	0	0	4	3	39	3	0,1	1	13	6	15
15/06/2018	02	1,6	331	17,9	85	1003	0	0	4	4	35	3	0,1	1	10	6	12
15/06/2018	03	2,3	328	17,5	87	1003	0	0	5	4	40	3	0,1	2	9	7	12
15/06/2018	04	2,5	329	17,3	88	1003	0	0	5	4	37	3	0,1	1	11	7	13
15/06/2018	05	2,4	334	17,3	87	1003	5	0	5	4	34	3	0,1	2	17	8	19
15/06/2018	06	2,3	334	18,9	80	1003	122	0	7	6	34	3	0,1	4	21	11	26
15/06/2018	07	1,4	310	22,9	62	1003	309	0	5	4	56	3	0,1	6	27	20	36
15/06/2018	08	1,4	223	24,2	50	1003	498	0	3	2	92	3	0,1	4	15	10	21
15/06/2018	09	2	168	24,8	54	1004	681	0	4	3	90	3	0,1	4	19	12	26
15/06/2018	10	2,8	141	24,5	64	1004	813	0	4	4	105	3	0,1	3	13	8	18
15/06/2018	11	3,1	140	24,9	60	1004	932	0	3	3	107	4	0,1	2	10	6	13
15/06/2018	12	3,7	140	25,1	57	1004	983	0	3	2	106	4	0,1	2	7	5	11
15/06/2018	13	3,7	142	24,8	62	1003	974	0	3	2	107	4	0,1	2	7	5	10
15/06/2018	14	3,5	160	24,8	59	1003	900	0	3	2	106	3	0,1	2	6	5	9
15/06/2018	15	3,2	143	24,8	63	1003	801	0	3	3	102	3	0,1	2	5	5	8
15/06/2018	16	3	133	24,6	61	1002	644	0	3	2	103	4	0,1	2	5	5	8
15/06/2018	17	2,2	139	24,5	61	1002	461	0	3	2	100	5	0,1	2	9	5	12
15/06/2018	18	1,5	153	24,3	63	1002	273	0	3	2	100	5	0,1	2	10	6	14
15/06/2018	19	1,7	183	23,8	65	1002	102	0	3	3	97	5	0,1	2	13	6	15
15/06/2018	20	1,2	165	23	71	1003	4	0	4	4	100	5	0,1	2	11	7	13
15/06/2018	21	1,1	183	22,4	78	1003	0	0	5	4	103	4	0,1	1	9	7	11
15/06/2018	22	0,9	236	21,9	81	1003	0	0	5	4	94	5	0,1	2	7	9	9
15/06/2018	23	1	267	21,5	84	1003	0	0	6	5	82	5	0,1	1	13	11	15
16/06/2018	00	1,2	269	21,1	85	1003	0	0	6	4	75	5	0,1	2	14	8	16
16/06/2018	01	1,1	257	20,6	86	1003	0	0	6	5	56	5	0,1	1	16	9	18
16/06/2018	02	0,9	339	19,9	86	1003	0	0	6	5	46	5	0,1	2	17	9	20
16/06/2018	03	0,8	21	19,7	82	1002	0	0	5	4	52	4	0,1	1	12	8	14
16/06/2018	04	0,8	57	19,9	79	1002	0	0	5	4	54	5	0,1	2	12	7	14
16/06/2018	05	0,6	39	19,3	82	1003	5	0	5	4	38	5	0,2	2	21	8	23
16/06/2018	06	1,2	354	20,1	79	1003	120	0	5	4	23	5	0,2	6	34	10	42
16/06/2018	07	0,5	33	23,1	72	1004	303	0	4	3	66	5	0,2	4	17	12	24
16/06/2018	08	0,7	137	25,1	53	1004	500	0	3	2	91	4	0,1	3	9	7	13
16/06/2018	09	1,1	161	25,7	54	1004	677	0	3	2	94	5	0,1	3	12	8	16
16/06/2018	10	1,7	141	26	52	1005	815	0	2	2	100	5	0,1	3	9	6	13
16/06/2018	11	1,9	143	26,7	34	1005	935	0	1	1	105	5	0,1	2	5	4	9
16/06/2018	12	2,3	142	27,1	30	1004	987	0	1	1	108	5	0,1	2	4	3	7
16/06/2018	13	3	141	27,1	31	1004	985	0	2	1	111	5	0,1	2	5	3	7
16/06/2018	14	2,5	130	27	36	1004	908	0	1	1	113	5	0,1	2	4	3	7
16/06/2018	15	2,5	125	26,7	38	1003	811	0	1	1	112	5	0,1	2	3	3	6
16/06/2018	16	2,5	122	25,8	46	1003	653	0	2	1	111	4	0,1	2	3	3	6
16/06/2018	17	2,1	118	25,3	53	1003	462	0	2	2	109	4	0,1	2	4	4	7
16/06/2018	18	2,2	132	24,4	65	1003	260	0	2	2	103	4	0,1	1	4	5	6
16/06/2018	19	1,5	115	23,7	69	1004	89	0	3	2	103	4	0,1	2	6	7	8
16/06/2018	20	1,2	63	23,1	68	1004	4	0	3	2	100	4	0,1	1	6	7	8
16/06/2018	21	0,9	62	22,6	77	1005	0	0	4	3	91	4	0,2	1	8	7	10
16/06/2018	22	0,8	62	22,3	80	1005	0	0	3	3	89	4	0,2	2	7	7	9
16/06/2018	23	0,5	45	22	82	1005	0	0	3	2	78	4	0,2	1	12	7	14
17/06/2018	00	0,5	22	21,6	82	1005	0	0	4	3	67	4	0,2	1	15	5	17
17/06/2018	01	1,1	359	20,2	82	1005	0	0	4	3	43	4	0,3	1	16	5	18
17/06/2018	02	0,8	360	20,1	76	1005	0	0	4	3	38	4	0,3	2	17	8	20
17/06/2018	03	1,9	336	18,8	78	1005	0	0	4	3	40	3	0,2	2	12	9	15
17/06/2018	04	2,2	330	18,4	73	1005	0	0	3	2	47	4	0,3	2	11	7	13
17/06/2018	05	1,5	348	18,5	71	1006	5	0	3	2	47	3	0,3	1	9	7	11
17/06/2018	06	0,9	14	20,7	66	1006	99	0	3	2	46	3	0,3	2	16	7	19
17/06/2018	07	0,6	52	23,4	64	1007	290	0	3	2	74	4	0,3	2	11	7	14
17/06/2018	08	0,6	112	24,8	63	1008	498	0	3	2	89	4	0,3	2	6	7	9
17/06/2018	09	1,2	131	25,5	61	1008	674	0	2	2	94	3	0,2	2	6	7	9
17/06/2018	10	1,6	128	25,9	58	1008	812	0	2	2	99	4	0,1	2	5	5	8
17/06/2018	11	1,9	122	26,6	48	1008	932	0	2	1	100	3	0,1	2	4	5	7
17/06/2018	12	2,3	119	27,1	44	1008	982	0	2	1	101	3	0,1	2	6	5	8
17/06/2018	13	2,7	130	26,7	48	1008	984	0	2	2	97	4	0,1	2	4	4	7
17/06/2018	14	2,4	119	26,8	45	1008	913	0	2	1	93	3	0,1	1	3	3	5
17/06/2018	15	2,9	130	26,6	45	1008	821	0	1	1	93	4	0,1	2	3	4	5
17/06/2018	16	2,6	117	26,3	47	1008	666	0	2	1	95	3	0,1	2	3	3	5
17/06/2018	17	2,1	137	26,1	45	1008	487	0	2	1	96	3	0,1	2	3	3	6
17/06/2018	18	1,5	149	25,7	48	1008	290	0	2	1	92	3	0,1	2	5	4	7
17/06/2018	19	1,3	165	25	55	1008	108	0	2	1	86	3	0,1	2	8	3	10
17/06/2018	20	1	158	23,9	63	1008	4	0	2	2	80	3	0,1	2	11	5	13
17/06/2018	21	1	183	23,3	70	1008	0	0	3	3	82	3	0,1	2	10	5	12
17/06/2018	22	0,8	217	22,8	78	1009	0	0	3	2	77	3	0,1	2	7	6	9
17/06/2018	23	0,8	332	22	82	1009	0	0	3	3	62	3	0,1	2	10	7	12
18/06/2018	00	0,2	48	22	76	1009	0	0	3	2	57	3	0,1	1	13	9	15
18/06/2018	01	1,6	336	20,1	74	1008	0	0	3	2	36	3	0,1	1	14	10	17
18/06/2018	02	1,9	332	19,4	71	1008	0	0	3	3	38	3	0,1	2	11	9	13
18/06/2018	03	2,2	331	19	73	1008	0	0	3	3	39	3	0,1	1	11	9	13
18/06/2018	04	2,1	330	18,7	72	1007	0	0	3	3	37	3	0,1	2	13	9	15
18/06/2018	05	2,2	329	18,6	72	1008	5	0	3	3	32	3	0,1	2	20	11	22
18/06/2018	06	1	242	20,5	66	1009	108	0	3	2	26	3	0,1	4	33	12	39
18/06/2018	07	0,7	299	23,9	57	1009	291	0	4	2	34	4	0,1	12	37	18	55
18/06/2018	08	1	103	25	54	1009	473	0	3	2	51	4	0,1	11	34	16	50
18/06/2018	09	1,6	118	25,1	58	1009	668	0	2	2	85	4	0,1	4	9	7	15
18/06/2018	10	2,1	127	25,2	65	1009	812	0	2	2	91	4	0,1	2	7	5	10
18/06/2018	11	2,8	125	25,3	65	1010	933	0	2	2	96	3	0,1	2	6	5	9
18/06/2018	12	2,9	128	25,3	63	1009	980	0	2	2	99	4	0,1	2	5	4	8
18/06/2018	13	2,6	133	25,8	55	1009	980	0	2	2	96	4	0,1	2	4	4	7
18/06/2018	14	2,8	135	26	49	1009	905	0	2	1	90	4	0,1	2	4	3	6
18/06/2018	15	2,4	122	26,1	51	1008	809	0	2	1	89	4	0,1	2	4	5	7
18/06/2018	16	2,7	131	25,5	52	1008	655	0	2	1	88	4	0,1	2	4	4	7
18/06/2018	17	2,3	126	25,1	60	1008	478	0	2	2	88	4	0,1	2	4	4	6
18/06/2018	18	1,8	139	24,5	66	1008	284	0	3	2	89	4	0,1	1	5	6	7
18/06/2018	19	1,1	134	24	72	1008	103	0	3	3	83	4	0,1	2	7	7	10
18/06/2018	20	0,6	123	23,3	76	1008	4	0	4	3	75	3	0,1	2	11	11	13
18/06/2018	21	0,5	104	22,8	79	1008	0	0	5	3	73	4	0,1	1	12	13	14
18/06/2018	22	0,6	53	22,3	79	1008	0	0	3	2	73	3	0,1	1	12	9	14
18/06/2018	23	0,5	76	22	83	1008	0	0	3	2	78	4	0,1	2	8	6	10
19/06/2018	00	1	289	21,4	85	1008	0	0	4	2	63	3	0,1	1	8	5	10
19/06/2018	01	1,6	333	20,1	87	1008	0	0	5	3	36	3	0,1	2	14	7	17
19/06/2018	02	1,9	327	19	87	1008	0	0	4	3	28	3	0,1	1	12	6	14
19/06/2018	03	1,7	326	18,6	88	1009	0	0	4	3	29	3	0,1	2	11	6	13
19/06/2018	04	1,6	340	18,7	87	1009	0	0	5	3	28	3	0,1	2	12	7	15
19/06/2018	05	0,9	18	19	87	1009	5	0	5	4	15	3	0,1	3	28	7	33
19/06/2018	06	1,1	2	20,1	82	1010	125	0	5	3	10	4	0,1	21	42	8	74
19/06/2018	07	0,8	28	23,6	70	1010	314	0	3	2	58	3	0,1	6	23	9	31
19/06/2018	08	0,6	81	25,7	53	1010	506	0	2	1	74	3	0,1	3	11	6	15
19/06/2018	09	1	156	26,7	47	1010	683	0	2	1	77	3	0,1	3	8	6	12
19/06/2018	10	2,1	155	26,7	46	1010	820	0	2	1	80	4	0,1	2	7	5	11
19/06/2018	11	2,5	139	26,9	44	1010	936	0	1	1	79	3	0,1	2	6	4	9
19/06/2018	12	2,9	118	27	44	1010	986	0	2	1	81	3	0,1	2	5	5	8
19/06/2018	13	3,1	150	26,6	45	1010	986	0	2	2	82	4	0,1	2	4	4	6
19/06/2018	14	3,2	135	26,4	50	1009	912	0	1	1	84	4	0,1	2	4	3	7
19/06/2018	15	2,8	135	26,2	52	1009	818	0	2	1	88	3	0,1	2	4	3	7
19/06/2018	16	2,4	145	26	56	1009	663	0	2	1	90	4	0,1	2	5	3	8
19/06/2018	17	2,2	160	25,8	59	1008	480	0	2	2	82	4	0,1	3	13	4	17
19/06/2018	18	1,9	175	25,4	61	1008	288	0	2	2	75	4	0,1	4	19	4	24
19/06/2018	19	1,4	163	24,8	63	1008	111	0	2	2	73	4	0,1	3	23	5	28
19/06/2018	20	0,8	181	24,2	64	1008	4	0	3	2	78	4	0,1	2	13	6	15
19/06/2018	21	0,9	249	23,4	71	1008	0	0	3	3	69	4	0,1	2	16	9	19
19/06/2018	22	1	259	23	72	1008	0	0	4	3	57	3	0,1	1	24	6	26
19/06/2018	23	1,2	325	21,7	72	1008	0	0	4	3	45	4	0,1	2	19	11	21
20/06/2018	00	2,1	324	20,1	70	1008	0	0	4	3	39	3	0,1	2	13	8	16
20/06/2018	01	2,4	331	19,7	66	1008	0	0	3	3	47	3	0,1	2	9	5	12
20/06/2018	02	2,6	332	19,5	66	1007	0	0	2	2	51	3	0,1	2	6	4	9
20/06/2018	03	3	329	19,4	71	1007	0	0	3	3	46	3	0,1	2	9	6	12
20/06/2018	04	2,5	337	19	68	1007	0	0	3	2	49	3	0,1	1	10	5	12
20/06/2018	05	2,6	338	18,9	67	1007	5	0	2	2	46	3	0,1	2	12	6	15
20/06/2018	06	1,7	341	20,6	63	1007	129	0	3	2	29	4	0,1	4	29	14	35
20/06/2018	07	0,8	23	23,9	49	1007	317	0	3	2	36	4	0,2	14	44	15	66
20/06/2018	08	0,9	90	25,9	51	1008	509	0	2	1	68	4	0,1	4	16	12	23
20/06/2018	09	1	92	27	49	1008	687	0	2	2	81	4	0,2	4	13	9	18
20/06/2018	10	1,8	129	26,9	52	1008	823	0	2	1	92	4	0,2	2	8	7	12
20/06/2018	11	2,4	139	26,7	56	1008	939	0	2	2	94	4	0,1	2	6	6	9
20/06/2018	12	2,6	135	26,6	57	1008	990	0	2	2	97	4	0,1	2	6	5	9
20/06/2018	13	2,6	139	26,8	56	1007	990	0	2	2	100	4	0,1	2	6	5	9
20/06/2018	14	2,6	126	26,6	55	1007	915	0	2	1	96	4	0,1	2	4	4	7
20/06/2018	15	2,3	125	26,8	53	1006	820	0	2	1	96	4	0,1	2	3	5	6
20/06/2018	16	2	127	27	48	1006	658	0	2	1	94	4	0,1	2	3	7	6
20/06/2018	17	2	139	26,6	55	1006	475	0	2	1	100	4	0,1	2	5	5	8
20/06/2018	18	1,8	122	26,3	56	1006	283	0	2	1	96	3	0,2	2	7	5	9
20/06/2018	19	1,3	78	25,6	59	1006	109	0	2	1	94	4	0,1	2	7	5	9
20/06/2018	20	0,7	50	24,6	65	1006	4	0	2	2	92	4	0,1	1	7	7	9
20/06/2018	21	0,6	45	23,9	69	1006	0	0	3	2	86	3	0,1	2	10	6	13
20/06/2018	22	0,6	62	23,6	74	1007	0	0	3	2	85	4	0,1	2	10	7	12
20/06/2018	23	0,5	35	23,2	80	1007	0	0	3	2	82	4	0,1	2	9	7	11
21/06/2018	00	1,7	337	21,4	80	1007	0	0	3	2	54	4	0,1	2	12	11	14
21/06/2018	01	1,5	342	20,4	80	1006	0	0	3	2	43	3	0,1	2	12	10	14
21/06/2018	02	2	335	19,6	81	1006	0	0	3	2	47	3	0,1	1	9	4	11
21/06/2018	03	2,2	337	19,4	77	1006	0	0	2	2	53	3	0,1	1	6	6	8
21/06/2018	04	2,1	334	19	78	1005	0	0	3	2	49	3	0,1	2	8	7	10
21/06/2018	05	2,7	329	18,9	76	1005	6	0	3	2	44	4	0,1	2	14	9	16
21/06/2018	06	2,7	329	20,8	69	1006	129	0	3	2	40	3	0,1	3	23	15	28
21/06/2018	07	2,1	329	24,8	54	1006	317	0	3	2	57	4	0,1	5	25	20	32
21/06/2018	08	0,8	43	27,7	40	1006	513	0	3	2	95	4	0,1	3	14	11	19
21/06/2018	09	1,2	83	28,5	36	1006	693	0	3	2	112	4	0,1	3	11	10	15
21/06/2018	10	2	124	28,5	38	1006	829	0	3	2	122	4	0,1	2	9	7	13
21/06/2018	11	2,2	124	28,6	40	1006	946	0	3	2	127	4	0,1	2	7	7	10
21/06/2018	12	2,6	126	28,4	45	1006	995	0	3	2	127	4	0,1	2	7	5	10
21/06/2018	13	3,1	129	27,9	55	1006	991	0	3	3	118	4	0,1	2	6	6	9
21/06/2018	14	3,1	127	28,3	44	1006	915	0	3	2	122	4	0,1	2	4	5	7
21/06/2018	15	2,7	133	28,4	43	1006	818	0	3	2	117	4	0,1	3	8	5	11
21/06/2018	16	2,2	128	27,9	46	1006	662	0	3	3	126	4	0,1	2	5	5	8
21/06/2018	17	1,6	129	27,7	50	1005	477	0	3	3	126	4	0,1	2	6	6	9
21/06/2018	18	1,3	139	27,7	51	1005	284	0	3	3	125	4	0,1	2	8	6	12
21/06/2018	19	1,2	146	26,5	62	1005	107	0	4	4	124	4	0,1	2	14	7	17
21/06/2018	20	0,8	123	25,5	67	1005	4	0	6	5	113	4	0,1	1	17	10	19
21/06/2018	21	0,3	89	24,8	69	1005	0	0	6	5	110	4	0,1	2	16	13	18
21/06/2018	22	0,9	316	23,9	74	1006	0	0	7	6	87	4	0,1	1	20	13	22
21/06/2018	23	0,5	355	23,3	79	1006	0	0	8	7	70	4	0,1	1	30	14	32
22/06/2018	00	0,7	358	22,5	78	1006	0	0	6	5	65	4	0,1	2	23	18	26
22/06/2018	01	2,2	329	20,5	76	1006	0	0	6	5	43	4	0,1	1	18	15	20
22/06/2018	02	2,6	328	20,5	74	1005	0	0	5	5	56	4	0,1	1	11	12	13
22/06/2018	03	2,5	328	20	74	1005	0	0	5	4	59	4	0,1	1	10	11	12
22/06/2018	04	2,2	322	20	75	1005	0	0	6	5	57	4	0,1	1	13	14	15
22/06/2018	05	1,6	335	19,8	75	1005	4	0	6	5	50	4	0,1	2	20	15	23
22/06/2018	06	0,8	340	21,6	69	1005	122	0	7	5	28	4	0,1	7	37	36	47
22/06/2018	07	0,5	18	25,2	53	1005	310	0	6	3	53	4	0,1	10	37	41	52
22/06/2018	08	0,7	197	27,8	45	1005	505	0	4	3	87	4	0,1	5	26	18	33
22/06/2018	09	0,8	144	29	40	1005	684	0	4	3	98	4	0,2	5	23	15	31
22/06/2018	10	1,7	138	29,5	35	1006	817	0	3	2	111	4	0,1	3	13	8	18
22/06/2018	11	1,9	116	29,3	39	1006	936	0	3	2	119	4	0,2	3	12	7	17
22/06/2018	12	2,2	131	29,7	36	1006	985	0	2	2	126	4	0,2	2	8	5	11
22/06/2018	13	2,3	121	29,7	36	1005	978	0	2	2	126	4	0,2	2	7	4	9
22/06/2018	14	2,4	130	28,8	46	1005	905	0	3	3	129	4	0,2	2	5	5	8
22/06/2018	15	2,4	133	28,3	48	1005	810	0	3	2	127	4	0,2	2	5	4	8
22/06/2018	16	2	136	27,8	52	1005	655	0	3	2	121	4	0,2	2	5	4	7
